 Khanderao M Rangnekar,Rangnekar, Khanderao M, India,3,  ,  
 Ranjan Das,Ranjan Das,, Bangladesh,1,  ,  
 Vasant B Ranjane,Ranjane, Vasant B, India,7,  ,  
 Kumar S Ranjitsinhji,Ranjitsinhji, Kumar S, England,15,  ,  
 William B Rankin,Rankin, William B, Ireland,  ,35,6
 Vernon S Ransford,Ransford, Vernon S, Australia,20,  ,  
 Raqibul Hasan Jnr,Raqibul Hasan Jnr,, Bangladesh,9,55,5
 Raqibul Hasan Snr,Raqibul Hasan Snr,, Bangladesh,  ,2,  
 Adil U Rashid,Rashid, Adil U, England,  ,5,5
 Rashid Khan,Rashid Khan,, Pakistan,4,29,  
 Rashid Latif,Rashid Latif,, Pakistan,37,166,  
 Rashid Zia,Rashid Zia,, United States,  ,2,  
 Vikram S Rathore,Rathore, Vikram S, India,6,7,  
 Nilantha L K Ratnayake,Ratnayake, Nilantha L K, Sri Lanka,  ,2,  
 Rumesh J Ratnayake,Ratnayake, Rumesh J, Sri Lanka,23,70,  
 Joseph R Ratnayeke,Ratnayeke, Joseph R, Sri Lanka,22,78,  
 Ajay Ratra,Ratra, Ajay, India,6,12,  
 Sanjay S Raul,Raul, Sanjay S, India,  ,2,  
 Peter W E Rawson,Rawson, Peter W E, Zimbabwe,  ,10,  
 Vivek Razdan,Razdan, Vivek, India,2,3,  
 Christopher M W Read,Read, Christopher M W, England,15,36,1
 Holcombe D Read,Read, Holcombe D, England,1,  ,  
 John M Read,Read, John M, England,17,  ,  
 Walter W Read,Read, Walter W, England,18,  ,  
 Bharat Reddy,Reddy, Bharat, India,4,3,  
 Aaron J Redmond,Redmond, Aaron J, New Zealand,7,6,7
 Rodney E Redmond,Redmond, Rodney E, New Zealand,1,2,  
 Ian R Redpath,Redpath, Ian R, Australia,66,5,  
 John C Reedman,Reedman, John C, Australia,1,  ,  
 Darren J Reekers,Reekers, Darren J, Netherlands,  ,19,5
 Dermot A Reeve,Reeve, Dermot A, England,3,29,  
 Madhusudan R Rege,Rege, Madhusudan R, India,1,  ,  
 Sheikh F Rehman,Rehman, Sheikh F, Pakistan,1,  ,  
 Bruce A Reid,Reid, Bruce A, Australia,27,61,  
 Charles A Reid,Reid, Charles A, United States,  ,2,  
 John F Reid,Reid, John F, New Zealand,19,25,  
 John R Reid,Reid, John R, New Zealand,58,  ,  
 Norman Reid,Reid, Norman, South Africa,1,  ,  
 Richard B Reid,Reid, Richard B, New Zealand,  ,9,  
 Floyd L Reifer,Reifer, Floyd L, West Indies,6,8,1
 Paul R Reiffel,Reiffel, Paul R, Australia,35,92,  
 Albert E Relf,Relf, Albert E, England,13,  ,  
 David A Renneberg,Renneberg, David A, Australia,8,  ,  
 Gavin J Rennie,Rennie, Gavin J, Zimbabwe,23,42,  
 John A Rennie,Rennie, John A, Zimbabwe,4,42,  
 Harold J Rhodes,Rhodes, Harold J, England,2,  ,  
 Jonathan N Rhodes,Rhodes, Jonathan N, South Africa,52,245,  
 Steven John Rhodes,Rhodes, Steven John, England,11,9,  
 Wilfred Rhodes,Rhodes, Wilfred, England,58,  ,  
 Riaz Afridi,Riaz Afridi,, Pakistan,1,  ,  
 Clive E B Rice,Rice, Clive E B, South Africa,  ,3,  
 Alfred R Richards,Richards, Alfred R, South Africa,1,  ,  
 Austin C L Richards,Richards, Austin C L, West Indies,  ,1,1
 Barry A Richards,Richards, Barry A, South Africa,4,  ,  
 Clifton J Richards,Richards, Clifton J, England,8,22,  
 Dale M Richards,Richards, Dale M, West Indies,3,8,1
 Isaac V A Richards,Richards, Isaac V A, West Indies,121,187,  
 William H M Richards,Richards, William H M, South Africa,1,  ,  
 Arthur J Richardson,Richardson, Arthur J, Australia,9,  ,  
 David J Richardson,Richardson, David J, South Africa,42,122,  
 Derek W Richardson,Richardson, Derek W, England,1,  ,  
 Mark H Richardson,Richardson, Mark H, New Zealand,38,4,  
 Peter E Richardson,Richardson, Peter E, England,34,  ,  
 Richard B Richardson,Richardson, Richard B, West Indies,86,224,  
 Thomas Richardson,Richardson, Thomas, England,14,  ,  
 Victor Y Richardson,Richardson, Victor Y, Australia,19,  ,  
 Thomas L Richmond,Richmond, Thomas L, England,1,  ,  
 Kenneth R Rickards,Rickards, Kenneth R, West Indies,2,  ,  
 Frederick Ridgway,Ridgway, Frederick, England,5,  ,  
 Keith E Rigg,Rigg, Keith E, Australia,8,  ,  
 Michael J R Rindel,Rindel, Michael J R, South Africa,  ,22,  
 Douglas T Ring,Ring, Douglas T, Australia,13,  ,  
 Emmanuel B Ringera,Ringera, Emmanuel B, Kenya,  ,1,  
 Harry P Rinke,Rinke, Harry P, Zimbabwe,  ,18,  
 Gregory M Ritchie,Ritchie, Gregory M, Australia,30,44,  
 Stephen J Rixon,Rixon, Stephen J, Australia,13,6,  
 Rizwan Ahmed,Rizwan Ahmed,, Pakistan,  ,1,  
 Rizwan Cheema,Rizwan Cheema,, Canada,  ,31,8
 Rizwan Latif,Rizwan Latif,, United Arab Emirates,  ,1,  
 Rizwan-Uz-Zaman,Rizwan-Uz-Zaman,, Pakistan,11,3,  
 Clifford A Roach,Roach, Clifford A, West Indies,16,  ,  
 Kemar A J Roach,Roach, Kemar A J, West Indies,13,29,10
 Albert W Roberts,Roberts, Albert W, New Zealand,5,  ,  
 Alphonso T Roberts,Roberts, Alphonso T, West Indies,1,  ,  
 Anderson M E Roberts,Roberts, Anderson M E, West Indies,47,56,  
 Andrew D G Roberts,Roberts, Andrew D G, New Zealand,7,1,  
 Lincoln A Roberts,Roberts, Lincoln A, West Indies,1,  ,  
 Stuart J Roberts,Roberts, Stuart J, New Zealand,  ,2,  
 Gary K Robertson,Robertson, Gary K, New Zealand,1,10,  
 Gavin R Robertson,Robertson, Gavin R, Australia,4,13,  
 John B Robertson,Robertson, John B, South Africa,3,  ,  
 John D B Robertson,Robertson, John D B, England,11,  ,  
 William R Robertson,Robertson, William R, Australia,1,  ,  
 Robert W V Robins,Robins, Robert W V, England,19,  ,  
 Jacobi Robinson,Robinson, Jacobi, Bermuda,  ,3,  
 Rayford H Robinson,Robinson, Rayford H, Australia,1,  ,  
 Richard D Robinson,Robinson, Richard D, Australia,3,2,  
 Robert T Robinson,Robinson, Robert T, England,29,26,  
 Robiul Islam,Robiul Islam,, Bangladesh,2,  ,  
 William V Rodriguez,Rodriguez, William V, West Indies,5,  ,  
 Barney G Rogers,Rogers, Barney G, Zimbabwe,4,15,  
 Christopher J L Rogers,Rogers, Christopher J L, Australia,1,  ,  
 Glenn A Rogers,Rogers, Glenn A, Scotland,  ,13,2
 Irvine H Romaine,Romaine, Irvine H, Bermuda,  ,35,2
 Leon C Romero,Romero, Leon C, United States,  ,2,  
 Luke Ronchi,Ronchi, Luke, Australia,  ,4,3
 Graham R J Roope,Roope, Graham R J, England,21,8,  
 Charles F Root,Root, Charles F, England,3,  ,  
 Gordon F Rorke,Rorke, Gordon F, Australia,4,  ,  
 Brian C Rose,Rose, Brian C, England,9,2,  
 Franklyn A Rose,Rose, Franklyn A, West Indies,19,27,  
 Thomas W Routledge,Routledge, Thomas W, South Africa,4,  ,  
 Athol M B Rowan,Rowan, Athol M B, South Africa,15,  ,  
 Eric A B Rowan,Rowan, Eric A B, South Africa,26,  ,  
 Charles G Rowe,Rowe, Charles G, New Zealand,1,  ,  
 George A Rowe,Rowe, George A, South Africa,5,  ,  
 Lawrence G Rowe,Rowe, Lawrence G, West Indies,30,11,  
 Ambar Roy,Roy, Ambar, India,4,  ,  
 Pankaj Roy,Roy, Pankaj, India,43,  ,  
 Pranab Roy,Roy, Pranab, India,2,  ,  
 Vernon P F A Royle,Royle, Vernon P F A, England,1,  ,  
 Rubel Hossain,Rubel Hossain,, Bangladesh,11,35,4
 Jacobus A Rudolph,Rudolph, Jacobus A, South Africa,36,45,1
 Frederick E Rumsey,Rumsey, Frederick E, England,5,  ,  
 David B Rundle,Rundle, David B, South Africa,  ,2,  
 R J M Gihan Rupasinghe,Rupasinghe, R J M Gihan, Sri Lanka,  ,  ,2
 Mark W Rushmere,Rushmere, Mark W, South Africa,1,4,  
 Andre D Russell,Russell, Andre D, West Indies,1,11,  
 Charles A G Russell,Russell, Charles A G, England,10,  ,  
 Robert C Russell,Russell, Robert C, England,54,40,  
 William E Russell,Russell, William E, England,10,  ,  
 John W Rutherford,Rutherford, John W, Australia,1,  ,  
 Kenneth R Rutherford,Rutherford, Kenneth R, New Zealand,56,121,  
 Jesse D Ryder,Ryder, Jesse D, New Zealand,16,37,19
 John Ryder,Ryder, John, Australia,20,  ,  
