 Frederick E Fisher,Fisher, Frederick E, New Zealand,1,  ,  
 Laurence B Fishlock,Fishlock, Laurence B, England,4,  ,  
 Ryan Flannigan,Flannigan, Ryan, Scotland,  ,1,  
 John A Flavell,Flavell, John A, England,4,  ,  
 Leslie O'B Fleetwood-Smith,Fleetwood-Smith, Leslie O'B, Australia,10,  ,  
 Damien W Fleming,Fleming, Damien W, Australia,20,88,  
 Matthew V Fleming,Fleming, Matthew V, England,  ,11,  
 Stephen P Fleming,Fleming, Stephen P, New Zealand,111,279,5
 Andre D S Fletcher,Fletcher, Andre D S, West Indies,  ,15,16
 Duncan A G Fletcher,Fletcher, Duncan A G, Zimbabwe,  ,6,  
 Keith W R Fletcher,Fletcher, Keith W R, England,59,24,  
 Andrew Flintoff,Flintoff, Andrew, England,79,141,7
 Claude E Floquet,Floquet, Claude E, South Africa,1,  ,  
 Andrew Flower,Flower, Andrew, Zimbabwe,63,213,  
 Grant W Flower,Flower, Grant W, Zimbabwe,67,221,  
 Wilfred Flowers,Flowers, Wilfred, England,8,  ,  
 Daniel R Flynn,Flynn, Daniel R, New Zealand,16,16,4
 Christopher R Foggo,Foggo, Christopher R, Bermuda,  ,4,3
 Henry Foley,Foley, Henry, New Zealand,1,  ,  
 Francis G J Ford,Ford, Francis G J, England,5,  ,  
 Frank R Foster,Foster, Frank R, England,11,  ,  
 James S Foster,Foster, James S, England,7,11,5
 Maurice L C Foster,Foster, Maurice L C, West Indies,14,2,  
 Neil A Foster,Foster, Neil A, England,29,48,  
 Reginald E Foster,Foster, Reginald E, England,8,  ,  
 Arnold J Fothergill,Fothergill, Arnold J, England,2,  ,  
 Marthinus J Fourie,Fourie, Marthinus J, Ireland,  ,7,  
 Graeme Fowler,Fowler, Graeme, England,21,26,  
 Bruce C Francis,Francis, Bruce C, Australia,3,  ,  
 George N Francis,Francis, George N, West Indies,10,  ,  
 Howard H Francis,Francis, Howard H, South Africa,2,  ,  
 Cyril M Francois,Francois, Cyril M, South Africa,5,  ,  
 Charles N Frank,Frank, Charles N, South Africa,3,  ,  
 William H B Frank,Frank, William H B, South Africa,1,  ,  
 James E C Franklin,Franklin, James E C, New Zealand,27,90,18
 Trevor J Franklin,Franklin, Trevor J, New Zealand,21,3,  
 Paul J Franks,Franks, Paul J, England,  ,1,  
 Frasat Ali,Frasat Ali,, East Africa,  ,3,  
 Angus R C Fraser,Fraser, Angus R C, England,46,42,  
 Michael C Frederick,Frederick, Michael C, West Indies,1,  ,  
 Roy C Fredericks,Fredericks, Roy C, West Indies,59,12,  
 Alfred P Freeman,Freeman, Alfred P, England,12,  ,  
 Douglas L Freeman,Freeman, Douglas L, New Zealand,2,  ,  
 Eric W Freeman,Freeman, Eric W, Australia,11,  ,  
 Frederick W Freer,Freer, Frederick W, Australia,1,  ,  
 Alexander N French,French, Alexander N, Hong Kong,  ,2,  
 Bruce N French,French, Bruce N, England,16,13,  
 Travis J Friend,Friend, Travis J, Zimbabwe,13,51,  
 Charles B Fry,Fry, Charles B, England,26,  ,  
 Edward R H Fuller,Fuller, Edward R H, South Africa,7,  ,  
 Richard L Fuller,Fuller, Richard L, West Indies,1,  ,  
 George M Fullerton,Fullerton, George M, South Africa,7,  ,  
 Peter G Fulton,Fulton, Peter G, New Zealand,10,48,11
 Kenneth J Funston,Funston, Kenneth J, South Africa,18,  ,  
 Hammond A Furlonge,Furlonge, Hammond A, West Indies,3,  ,  
